"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g11600" 249 114 198 207 75 212 112 116 137 134
"g11601" 2270 2556 1348 807 1144 1124 2520 2321 2833 2398
"g11602" 303 35 97 242 156 85 142 65 133 126
"g11603" 21278 34127 4712 17345 9703 18564 17532 5917 12079 11435
"g11604" 74 68 61 84 81 58 83 45 67 45
"g11605" 122 496 641 484 677 901 575 209 409 710
"g11606" 416 246 54 115 139 190 172 81 68 99
"g11607" 384 428 111 354 293 317 60 75 169 209
"g11608" 41 98 44 28 53 104 50 10 62 79
"g11609" 424 620 424 1082 244 866 469 466 299 577
"g11610" 26847 53023 47039 31631 32298 26272 25865 41410 30950 25926
"g11611" 203 109 107 366 85 320 238 132 167 108
"g11612" 101 723 192 152 380 380 261 230 478 125
"g11613" 14 13 5 95 24 34 27 30 30 4
"g11614" 476 891 1592 261 1296 314 190 392 464 650
"g11615" 2894 4857 2997 2661 2461 4088 2587 2858 3545 2097
"g11616" 37886 53834 16704 32846 26248 49696 42113 20326 37258 20618
"g11617" 37 182 0 0 208 266 2 201 0 0
"g11618" 587 1531 201 596 600 806 444 499 408 693
"g11619" 10920 22422 11028 18505 11183 12948 10681 6812 13538 8192
"g11620" 0 24 243 1 0 54 35 11 172 13
"g11621" 316 39 106 132 141 227 78 131 175 143
"g11622" 3268 4359 3611 5470 2901 3688 3213 2528 3975 2752
"g11623" 1216 1235 716 1203 928 1243 835 621 595 459
"g11624" 4377 5223 2353 3538 2118 4125 2892 3146 2787 2534
"g11625" 2533 3747 2613 2428 1867 671 1285 2492 1888 2813
"g11626" 1956 3843 3230 505 645 455 712 1314 843 477
"g11627" 1865 1718 1589 1552 578 2095 815 1509 1036 511
"g11628" 886 355 745 476 339 742 558 377 677 603
"g11629" 22 297 146 334 122 250 195 259 41 404
"g11630" 6124 13869 9128 13678 7313 8163 13290 7829 6760 4234
"g11631" 8741 6980 6199 7250 5296 7873 7135 5439 5813 7037
"g11632" 42406 38107 59228 64858 36429 42002 29372 46377 58722 12749
"g11633" 129 38 72 66 54 19 244 220 89 50
"g11634" 100 9452 1788 110 947 958 799 2697 3848 6203
"g11635" 7328 25467 8724 8198 9517 13102 4875 1850 8132 3923
"g11636" 65 54 47 71 14 20 50 22 58 4
"g11637" 2128 3556 2233 2622 2542 1722 1992 1513 2259 1093
"g11638" 1236 736 818 819 1084 951 791 954 1375 726
"g11639" 15 41 10 18 9 23 10 13 20 24
"g11640" 36 147 426 514 86 919 137 64 694 38
"g11641" 3964 6963 4783 5372 2951 1595 7572 2710 8322 3734
"g11642" 428 1557 1437 1609 1084 1694 1768 689 2603 1168
"g11643" 7756 6216 7008 9326 9407 8588 9938 4194 14592 6067
"g11644" 180 156 114 192 133 168 245 64 235 44
"g11645" 3930 4754 2410 2940 4028 3322 2589 2268 4368 2528
"g11646" 94 406 11 1145 368 79 254 144 1522 21
"g11647" 1971 1736 1281 1461 1397 774 1406 791 1015 637
"g11648" 2036 403 131 209 290 863 911 330 709 54
"g11649" 18345 33412 25448 18116 10709 14008 10017 14460 26065 10262
"g11650" 3108 3296 2046 3037 1905 4089 4479 2764 2705 2097
"g11651" 757 3037 2513 586 2067 4921 1647 1564 1882 636
"g11652" 70 256 95 114 14 127 70 49 133 68
"g11653" 1 422 265 498 99 686 9 850 22 1211
"g11654" 4928 5496 3221 4085 2108 5409 3167 2701 4732 3692
"g11655" 75 1 3 1 1 0 9 11 5 53
"g11656" 4056 5559 4289 7167 2749 5272 4016 2836 5038 3192
"g11657" 350 478 575 891 738 398 528 520 444 940
"g11658" 11504 11322 7858 12520 9616 21990 10890 9794 13084 8011
"g11659" 30655 13237 10311 24054 8762 23813 15976 7782 15363 16347
"g11660" 14 44 23 10 33 23 47 25 18 32
"g11661" 2211 2378 2052 2496 2011 2712 2708 1883 2207 1524
"g11662" 20 483 116 69 110 88 137 129 158 32
"g11663" 68186 124054 84836 104938 67512 130734 66365 55725 110026 66637
"g11664" 308 996 1096 1058 367 1931 439 988 847 1052
"g11665" 154 265 35 174 65 135 112 114 96 98
"g11666" 25408 25790 23998 21375 16057 17653 15821 12515 36762 14413
"g11667" 238 979 171 308 475 210 246 39 407 60
"g11668" 21 35 51 76 31 44 16 18 44 33
"g11669" 3127 3069 1440 2636 2782 3394 2229 2344 2000 2056
"g11670" 5 0 0 15 14 120 1 0 2 10
"g11671" 18573 17263 12950 17853 12577 21499 11379 14605 16121 13694
"g11672" 2533 5121 3461 3358 2275 2690 4440 2678 3430 2748
"g11673" 161 207 1 0 0 1 16 0 2 1
"g11674" 4970 3111 3791 1427 2508 4216 1702 242 7057 2123
"g11675" 30771 18416 19289 21160 17580 15361 16191 24186 17668 15920
"g11676" 32029 34016 30460 24423 24628 50080 31898 18798 34072 26305
"g11677" 2709 3602 2841 1007 2763 2801 2986 1835 1044 1701
"g11678" 742 541 852 446 487 2411 441 166 1714 500
"g11679" 81 89 92 165 64 133 98 48 52 32
"g11680" 22076 75269 15604 14001 35572 12736 32227 8492 36193 17780
"g11681" 32610 13542 1862 10018 5717 2357 7395 14257 12975 18604
"g11682" 1060 2025 1286 2523 993 1739 1052 879 1329 1039
"g11683" 1464 441 58 862 952 648 402 333 942 1193
"g11684" 47433 44940 31948 53866 28415 44208 23938 15652 35025 26151
"g11685" 32 61 34 34 61 37 30 38 45 23
"g11686" 250 0 6 17 6 190 7 23 155 40
"g11687" 56873 69953 44020 57010 38450 42961 43250 31672 46335 23146
"g11688" 4909 4812 4676 1503 620 4326 2715 1099 1210 197
"g11689" 2713 3748 1580 1870 3341 3057 2543 1598 2209 1988
"g11690" 65 139 134 110 4 103 57 32 290 124
"g11691" 1227 1611 707 2628 664 1282 1071 1171 721 418
"g11692" 187 621 222 255 250 429 306 208 71 21
"g11693" 33229 39060 22808 29454 21578 34780 34438 16012 37034 15568
"g11694" 43 50 6 21 138 35 108 33 35 27
"g11695" 323 405 225 269 300 400 421 386 548 108
"g11696" 5998 9411 4472 10312 6218 35731 15569 1775 23010 4811
"g11697" 107 408 326 186 46 349 65 60 63 53
"g11698" 2427 3268 1675 2747 2290 2367 1420 1217 1506 1111
"g11699" 462 472 488 1266 72 421 510 136 331 227
"g11700" 3970 3372 1815 2426 1427 3330 2407 1271 4251 1642
"g11701" 15121 9249 4699 5539 8485 8389 4664 2283 10780 4656
"g11702" 468 84 335 441 229 355 422 195 234 148
"g11703" 8089 5843 5961 10897 3996 9813 5539 3169 7983 5358
"g11704" 930 2012 748 5420 4353 2672 900 838 694 403
"g11705" 33652 27951 43041 27882 40213 37871 34419 26734 37832 27127
"g11706" 4327 7109 3218 6425 5185 10359 6272 3456 4644 6108
"g11707" 168 147 398 111 116 166 208 46 287 171
"g11708" 3813 5411 3141 2615 3170 2882 3405 1554 3675 2814
"g11709" 24531 25009 13611 19784 12381 33833 16522 13265 21708 12457
"g11710" 359 426 369 377 515 583 616 488 368 309
"g11711" 935 708 4939 4810 1643 1358 240 1967 879 896
"g11712" 46637 52607 40843 37213 25108 43382 43268 26156 49825 31823
"g11713" 8272 6938 3601 8255 2951 8146 3282 3695 18319 2011
"g11714" 69 114 37 27 62 101 2 17 21 7
"g11715" 242 201 667 1065 252 411 553 732 63 220
"g11716" 6089 13236 12907 12525 8926 9765 7695 8801 5741 5438
"g11717" 7930 2063 5581 3912 3798 7001 5419 2509 5051 4056
"g11718" 56 158 69 57 139 56 98 24 63 57
"g11719" 37 49 32 57 16 27 52 16 57 18
"g11720" 23 351 213 252 86 268 22 187 114 117
"g11721" 1026 1318 800 1655 583 1302 738 969 1554 1132
"g11722" 91 77 66 122 31 66 63 46 105 41
"g11723" 1506 1181 1283 438 1770 288 393 607 1123 1100
"g11724" 112 54 55 68 23 91 61 15 13 41
"g11725" 4514 4635 1252 5164 7639 6518 5305 3209 3210 3172
"g11726" 164 43 89 26 47 275 58 78 30 75
"g11727" 32313 28327 17372 30300 17457 15379 15227 19031 32262 21045
"g11728" 15290 9628 16888 15500 15216 25962 8688 8492 11183 4260
"g11729" 1169 1520 262 801 364 167 393 477 482 842
"g11730" 9117 11376 9365 15093 8384 17747 13938 8682 19114 10435
"g11731" 915 363 786 1085 624 1151 897 306 1190 525
"g11732" 1132 1512 964 1318 1214 1721 644 895 1259 800
"g11733" 231 1032 737 31 1025 1113 1238 242 549 303
"g11734" 7901 8463 7748 9907 5612 8128 8327 4087 11027 6928
"g11735" 449 264 446 577 215 163 552 339 477 474
"g11736" 138 178 183 284 59 470 169 134 366 355
"g11737" 1922 3116 457 1939 540 3045 347 180 1130 400
"g11738" 4774 3759 4115 4302 3028 4902 5468 2698 3499 2795
"g11739" 0 0 411 125 4455 403 120 1067 126 86
"g11740" 6451 3680 11114 9658 2563 13150 11666 4228 5483 6632
"g11741" 4143 2488 3161 2781 2243 3882 2589 2294 3050 2123
"g11742" 65 144 26 134 38 116 93 87 83 34
"g11743" 448 293 552 365 547 644 1025 357 891 232
"g11744" 1004 1625 736 681 443 1594 514 976 1185 867
"g11745" 3084 2724 2304 2824 1872 3003 2454 1709 3492 1262
"g11746" 152 223 75 139 72 153 73 53 151 80
"g11747" 4588 2394 2824 2186 1172 3024 984 1632 2326 1222
"g11748" 2335 2464 1334 2213 1603 2628 1773 1277 2852 1673
"g11749" 48 49 92 78 27 50 53 40 38 15
"g11750" 5073 5626 3412 5494 5922 5870 5557 2735 5244 4551
"g11751" 14292 12629 11267 13701 9618 13532 10463 11290 11615 7977
"g11752" 1669 2626 1298 2567 959 2098 568 768 1419 925
"g11753" 44 52 43 57 29 59 31 25 48 23
"g11754" 5930 7568 4546 5468 3955 8575 5677 4053 6562 4294
"g11755" 19 8 48 21 37 7 20 4 12 38
"g11756" 21646 33621 38377 35425 35642 51271 27350 20409 41929 19388
"g11757" 1447 2209 1936 2017 904 1815 1447 1164 2397 1027
"g11758" 3 320 60 23 120 323 547 0 1 74
"g11759" 10907 7849 10100 11842 10232 12449 8918 10154 16456 9449
"g11760" 41 17 21 33 12 46 13 3 97 6
"g11761" 18166 8814 15385 14298 8236 24474 11112 8660 31599 15206
"g11762" 20030 25257 19240 23190 19387 21109 21225 15384 24953 17356
"g11763" 21895 21112 11214 12465 13156 11614 12202 8535 14271 10297
"g11764" 403 355 470 281 391 548 203 149 216 274
"g11765" 18978 14493 19013 32541 16816 19197 17260 12531 21188 11082
"g11766" 631 394 450 221 120 518 110 88 84 111
"g11767" 0 101 17 115 248 35 207 184 290 1
"g11768" 51 487 137 27 282 176 253 96 58 52
"g11769" 37687 142714 28371 85462 97581 89078 49548 56362 89390 58466
"g11770" 1491 1736 2200 2163 1504 2900 1157 1817 2042 619
"g11771" 120 105 123 74 63 109 129 95 138 60
"g11772" 24609 6444 13027 4897 3398 16143 10778 3329 7029 4689
"g11773" 50 19 26 73 40 53 51 64 32 29
"g11774" 462 278 145 228 115 289 235 257 148 176
"g11775" 763 1451 840 411 478 674 667 517 916 663
"g11776" 97 122 100 201 105 127 123 126 83 289
"g11777" 4976 3905 2437 896 2468 6961 5084 2163 3644 1621
"g11778" 72547 91885 115213 178850 104529 142830 104014 59449 180207 60759
"g11779" 4717 10661 5536 7042 3140 6121 5353 6865 5185 5140
"g11780" 7396 5782 6718 6156 3091 6236 7811 5703 2273 3754
"g11781" 458 304 591 21 162 15 212 65 436 246
"g11782" 8703 12546 8417 8125 13681 7243 8151 6201 9402 7222
"g11783" 6036 5494 2562 5480 2742 4764 3212 2547 2981 3017
"g11784" 1227 1538 952 963 755 1441 895 422 992 844
"g11785" 32 100 38 24 8 56 202 8 30 23
"g11786" 159 348 181 87 44 72 61 199 115 79
"g11787" 1074 190 129 5440 236 763 833 159 210 9
"g11788" 289 405 154 251 120 390 567 207 396 204
"g11789" 322 332 102 169 211 296 154 196 113 158
"g11790" 1015 1075 879 918 839 301 738 385 711 1057
"g11791" 98 127 55 125 57 136 160 38 119 76
"g11792" 167541 115640 107495 132307 114303 214194 168875 44262 123761 79661
"g11793" 2984 3339 2353 3220 1511 2682 3203 1971 2309 2052
"g11794" 5153 3972 2856 5142 2718 3784 3813 1735 4255 2037
"g11795" 9786 16020 7311 6950 7785 17298 12532 6031 9322 9478
"g11796" 27648 33789 24912 28208 18147 34092 24795 21527 27868 27882
"g11797" 4320 11746 1632 6955 6563 3678 5257 2883 5100 1816
"g11798" 1596 1937 1032 815 993 2306 1334 1036 1079 1043
"g11799" 307 495 338 364 335 391 439 464 565 394
"g11800" 75419 94235 73814 98442 36562 120434 133728 70095 87806 67495
"g11801" 2408 1984 3319 2029 2716 2185 3855 1776 4011 2169
"g11802" 821 472 1050 482 707 584 392 1243 1186 496
"g11803" 5049 5980 3748 8919 2230 2925 6105 3903 3899 3300
"g11804" 2478 4445 2450 1962 2129 2539 4052 1040 2156 2461
"g11805" 28471 27718 20005 23555 15955 23688 19402 16119 28332 14834
"g11806" 1300 1070 884 1139 636 892 997 810 1125 898
"g11807" 169 129 137 81 150 123 133 124 144 86
"g11808" 19567 21738 9273 14986 10368 21348 18245 7856 11138 10172
"g11809" 583 815 766 1912 452 1999 1894 836 565 727
"g11810" 934 1926 667 879 1319 1984 1736 859 1778 1095
"g11811" 19 15 14 20 10 26 14 16 18 12
"g11812" 540 359 315 202 521 392 188 231 362 224
"g11813" 7466 16948 5321 8045 6163 4199 3272 4366 6543 2952
"g11814" 2331 3437 2919 6084 2812 5006 2692 2398 2650 2729
"g11815" 32877 52901 30083 28050 29448 35699 15435 21838 19401 19734
"g11816" 188 332 104 252 244 173 74 190 198 196
"g11817" 23634 34565 13350 18757 16159 14686 17801 12010 18885 13261
"g11818" 4 34 0 113 0 0 25 0 0 0
"g11819" 352 379 165 85 231 806 318 42 154 256
"g11820" 8510 18925 23493 18104 10018 24299 11342 7979 25208 13859
"g11821" 60 124 78 251 66 35 92 44 44 11
"g11822" 6321 9606 8177 5486 6548 5932 14337 5742 9750 16849
"g11823" 590 837 26 434 168 808 334 206 574 132
"g11824" 1623 2721 1640 3359 3467 3036 3010 2233 4054 1559
"g11825" 1307 1567 745 984 910 720 834 1012 957 626
"g11826" 99 6 29 14 38 39 8 10 28 35
"g11827" 48 82 106 49 62 72 66 49 70 52
"g11828" 409 450 143 171 330 305 236 170 270 105
"g11829" 22931 16787 17900 20905 16758 24107 19549 11415 18809 17079
"g11830" 234 106 67 57 116 43 39 124 61 43
"g11831" 119 490 116 288 284 339 50 124 224 134
"g11832" 375 144 196 188 170 205 133 240 96 116
"g11833" 626 1051 244 649 628 636 320 160 979 674
"g11834" 3490 10795 7093 3502 2690 7865 4159 5455 3940 4033
"g11835" 55697 24293 32859 23976 43991 51219 29235 16047 31230 31137
"g11836" 5534 23007 9092 27383 21600 32783 9852 24753 13153 11239
"g11837" 22305 13496 29464 30964 31768 15321 20591 8122 14836 12797
"g11838" 776 2057 931 1176 371 1990 823 537 1657 1025
"g11839" 1876 1354 2808 843 2977 2235 2285 1426 1865 1158
"g11840" 12310 27500 12809 23417 16384 10365 8550 20393 14194 11427
"g11841" 92 20 11 112 0 76 45 52 5 92
"g11842" 468 1474 158 4780 2014 210 2207 598 2469 1139
"g11843" 131 227 205 98 197 149 60 94 151 87
"g11844" 13275 11956 7470 9315 11826 14464 6930 4364 15247 8398
"g11845" 4069 3872 583 2543 719 2614 4085 456 1345 2775
"g11846" 71 545 233 96 63 398 67 36 95 24
"g11847" 54481 35168 27712 39806 28876 37443 39127 14578 18862 25128
"g11848" 72 88 85 106 25 130 33 40 54 23
"g11849" 304 130 421 94 282 190 366 336 292 122
"g11850" 1277 188 38 22 5 622 147 77 70 124
"g11851" 4355 5135 2971 1372 2127 2232 4670 992 1562 2729
"g11852" 4366 3872 1332 3142 2641 4715 2382 3523 5379 1837
"g11853" 5216 4750 3266 7529 2864 5840 3350 4026 4395 3502
"g11854" 110937 139606 54166 67507 56849 201013 85861 82751 88924 83374
"g11855" 22 281 0 72 0 147 2 94 54 25
"g11856" 16499 24434 17389 27689 25331 16111 19200 17296 19485 8675
"g11857" 8200 6761 4262 5465 6196 6289 5682 3985 7407 4748
"g11858" 158 353 186 558 125 212 185 87 142 83
"g11859" 2124 5575 4589 7483 3683 2281 4547 6219 2483 4886
"g11860" 6068 5700 6221 6929 3963 4637 2755 1134 3905 2740
"g11861" 842 813 453 616 212 217 248 111 264 100
"g11862" 6800 7246 3586 4543 3549 2899 4201 4141 6005 4984
"g11863" 19290 23414 11124 8205 6619 13463 6611 5575 9830 11788
"g11864" 14 441 145 2 8 723 6 0 59 0
"g11865" 2262 947 1298 1491 825 1296 691 337 887 797
"g11866" 7350 8375 8769 5794 6621 7624 4225 4259 6323 6207
"g11867" 567 871 748 797 455 584 709 398 494 264
"g11868" 71 14 45 7 32 8 10 6 2 8
"g11869" 66 52 61 69 28 100 50 43 28 21
"g11870" 11 41 81 41 12 19 32 28 40 80
"g11871" 1507 2333 1535 2192 698 2276 326 925 906 819
"g11872" 6057 3630 3415 3450 1498 4894 5216 4755 4241 924
"g11873" 2309 1599 2223 1734 1723 4154 1503 223 1066 857
"g11874" 18 67 10 14 13 0 5 40 16 6
"g11875" 86621 110276 72273 84619 80301 91455 65719 76839 65043 52927
"g11876" 5059 3383 8704 1895 1760 2773 2078 2249 7043 2380
"g11877" 552 373 335 598 253 363 244 173 394 190
"g11878" 3031 10112 3672 4957 4424 7733 3595 5253 3400 2661
"g11879" 1628 1737 761 1863 764 2316 1414 718 1604 388
"g11880" 113 78 85 101 50 84 111 62 49 60
"g11881" 238 371 309 282 161 306 237 168 240 204
"g11882" 85 152 62 0 29 13 19 13 2 4
"g11883" 1234 1146 739 1552 505 738 489 901 1064 506
"g11884" 19850 13185 8323 14264 15204 13164 14690 5692 3496 5684
"g11885" 5760 7246 6914 6929 3679 6249 4442 3872 5879 4912
"g11886" 33 27 18 6 1 12 4 10 10 29
"g11887" 4042 1817 4754 6798 1633 2701 2015 1725 5550 3656
"g11888" 6457 7517 4710 12762 6287 8989 6232 8782 7189 4194
"g11889" 31475 7652 40434 2703 6303 12957 15159 39241 12783 13098
"g11890" 48050 18922 21254 59842 33396 30274 16335 10316 14299 13568
"g11891" 3000 4134 1917 1658 2340 4883 1368 1829 4217 2835
"g11892" 4922 4669 3139 5025 2862 4014 2309 2202 4476 2369
"g11893" 723 720 525 491 443 685 538 638 602 432
"g11894" 43894 70614 45746 85738 39842 55612 52178 30551 86255 36652
"g11895" 282 621 431 289 191 583 406 665 617 319
"g11896" 2800 4136 2169 2942 2472 2846 3474 1415 2572 1546
"g11897" 211 5338 469 363 378 351 612 10 156 1805
"g11898" 1701 2197 1070 1510 873 1406 1746 1112 1296 1429
"g11899" 14624 17150 8685 7834 5739 5820 11448 14071 17242 3982
"g11900" 224 157 231 123 88 217 172 105 144 139
"g11901" 0 24 9 60 5 6 3 0 68 1
"g11902" 101 7 118 12 10 70 309 1 458 2
"g11903" 17 48 12 45 7 34 42 18 24 32
"g11904" 590 1361 3440 2414 795 819 584 885 1168 795
"g11905" 8394 11081 5519 8872 4461 8914 5497 1974 3845 3750
"g11906" 125 70 87 100 54 191 51 64 285 267
"g11907" 617 1584 342 967 330 834 849 970 615 842
"g11908" 1053 1148 780 1116 845 1457 532 612 1065 797
"g11909" 82 312 284 389 101 202 263 142 372 76
"g11910" 2885 9163 3250 12169 6096 6800 7791 4538 6803 4706
"g11911" 72841 55962 63375 68566 58126 53406 46835 26937 96322 55060
"g11912" 18601 35240 22995 28739 24449 30122 29392 21595 32339 17578
"g11913" 397 232 248 407 543 321 192 344 239 297
"g11914" 48568 101036 92834 103466 64734 105979 73415 87241 84325 49208
"g11915" 200 96 58 1 10 166 57 31 374 63
"g11916" 6751 8600 9728 8582 7176 12141 10027 4028 5774 5498
"g11917" 3011 2149 1671 1074 1048 4801 853 2673 3218 817
"g11918" 1402 2181 932 1515 596 1398 1167 796 1316 849
"g11919" 16886 17419 17998 14061 5892 13623 14674 9760 14279 7443
"g11920" 12344 26363 8870 30261 6536 28529 10118 11791 9906 11971
"g11921" 381 1340 1286 760 388 1737 1659 477 799 372
"g11922" 79944 99874 73833 83697 59076 60754 86633 44681 72186 46304
"g11923" 10 47 27 29 9 38 37 18 42 17
"g11924" 29879 43484 10770 20684 15315 17964 8837 11951 13140 7884
"g11925" 63 95 74 38 47 83 61 62 40 60
"g11926" 0 4 19 15 10 2 5 20 46 33
"g11927" 12 14 12 69 30 24 11 31 11 45
"g11928" 20492 22946 12862 10867 10401 14744 11293 9953 10891 8086
"g11929" 220 61 10 224 1 6 31 1 0 4
"g11930" 28 26 15 38 27 12 9 8 20 29
"g11931" 3075 2859 2020 2068 1020 1912 984 1094 2535 2545
"g11932" 348 189 225 327 693 111 632 658 1114 264
"g11933" 461 347 211 175 196 122 329 265 259 294
"g11934" 3914 5738 4034 4787 3012 6464 4107 2995 5215 3882
"g11935" 144 853 720 442 622 971 231 369 623 666
"g11936" 32 88 1570 135 55 1371 257 1641 172 728
"g11937" 225 407 330 474 349 277 163 161 240 180
"g11938" 836 935 133 1625 707 835 379 577 446 340
"g11939" 5712 17014 3033 6711 1947 6040 2818 2834 3214 3456
"g11940" 13885 13704 267 2047 2354 982 7401 6050 3282 4229
"g11941" 19 43 15 33 29 61 21 20 48 26
"g11942" 16830 16734 13888 16848 7853 24369 21614 10073 13873 12487
"g11943" 769 1604 419 684 1470 1350 583 790 836 628
"g11944" 19825 18100 19415 24072 13750 16931 12187 10154 30107 9654
"g11945" 61407 99333 44909 43713 58903 67470 64535 25334 71165 43551
"g11946" 15892 16474 16131 40967 20686 12582 22480 2543 3533 10521
"g11947" 133 161 145 179 99 157 117 87 208 93
"g11948" 79 26 43 39 4 29 1 16 136 13
"g11949" 4794 809 7022 5835 4806 1311 3490 290 6297 648
"g11950" 1171 3570 1246 1311 785 2530 1829 1824 1625 724
"g11951" 61265 65502 44065 78336 43256 68200 53924 28217 40283 60497
"g11952" 1116 268 891 390 762 1655 714 568 340 670
"g11953" 1725 1545 625 1196 1051 633 1390 841 1777 272
"g11954" 1231 1612 1219 1347 996 3454 2716 1319 1888 1516
"g11955" 595 475 412 622 217 941 656 359 507 293
"g11956" 37 42 50 23 20 15 35 26 47 22
"g11957" 77 88 183 76 60 27 58 81 30 51
"g11958" 52 18 28 58 29 54 0 38 7 0
"g11959" 3285 5937 6049 887 2955 772 943 893 9488 1006
"g11960" 1816 1366 562 1842 4838 4032 1056 344 3672 2039
"g11961" 213 252 194 357 203 255 104 161 63 451
"g11962" 36 36 16 33 26 32 19 18 25 17
"g11963" 26057 44581 49631 22615 24187 42577 34830 17631 27729 35572
"g11964" 944 505 223 217 368 209 472 257 202 299
"g11965" 1 49 62 98 3 1693 4 5 45 56
"g11966" 1651 2122 1246 951 1252 2721 1423 1406 1143 769
"g11967" 10738 8158 6822 9632 6362 12121 10527 5980 8030 6369
"g11968" 10061 17951 12757 17839 8511 7001 10625 9965 9185 7137
"g11969" 1507 3061 1160 2179 1454 1482 1710 1197 3175 1205
"g11970" 3524 2483 3329 2055 2051 4035 2562 2032 3081 1505
"g11971" 410 477 908 1098 227 993 106 206 211 385
"g11972" 2358 1635 2607 4463 2955 4964 5205 500 1435 1885
"g11973" 30720 38653 25755 31525 25140 47709 23370 20857 30003 20053
"g11974" 879 581 290 407 584 383 405 526 647 337
"g11975" 3007 5883 4456 4388 3429 3243 4803 3228 7791 2118
"g11976" 1243 1542 1144 1496 1421 1794 545 756 1248 1153
"g11977" 1060 1184 391 717 405 822 762 497 778 626
"g11978" 4291 4605 4101 1495 2649 7877 4284 1734 3878 2731
"g11979" 545 900 356 717 543 390 437 594 224 237
"g11980" 3315 5099 2549 3809 1842 2304 2601 1440 2888 2133
"g11981" 27967 25913 29260 24882 19755 31007 22662 17093 28121 18552
"g11982" 27 49 23 15 8 15 19 20 10 22
"g11983" 10932 14173 8705 6760 7159 7546 11674 5200 9658 9517
"g11984" 77 44 20 32 17 12 34 10 39 11
"g11985" 111 565 130 118 49 98 519 430 404 454
"g11986" 5214 6508 3163 3871 2549 3134 3490 3205 4559 2959
"g11987" 1200 835 252 0 258 426 155 165 435 5
"g11988" 7048 10943 14980 2755 5044 8514 3733 3450 20220 9894
"g11989" 2734 3390 2344 4033 1592 5025 3829 2542 4030 3124
"g11990" 49394 54777 30911 53614 42266 48921 35998 27539 46943 26260
"g11991" 277 221 166 330 317 287 154 122 507 394
"g11992" 293 158 207 90 4 34 29 28 19 347
"g11993" 629 699 582 943 584 1145 617 622 715 428
"g11994" 754 183 380 223 270 345 287 218 390 234
"g11995" 4518 6557 4838 7079 3629 6976 4843 5088 9949 3291
"g11996" 514 593 196 653 500 1305 1310 268 716 283
"g11997" 96 114 18 170 124 73 66 158 59 92
"g11998" 178 346 1871 194 535 144 1890 1504 1340 371
"g11999" 50 78 60 22 34 136 66 15 32 27
"g12000" 2948 8914 10872 2380 1083 3407 1738 2685 2321 1017
"g12001" 12 1 57 20 30 830 318 95 655 8
"g12002" 2621 1445 1284 753 1606 1682 896 1262 2116 1297
"g12003" 6916 9460 8589 4223 5901 7325 5092 4937 6006 5139
"g12004" 158 197 469 667 189 390 417 202 467 150
"g12005" 53178 79298 26153 31698 37026 58100 36514 19773 68428 31098
"g12006" 521 174 37 797 188 26 89 220 606 417
"g12007" 25769 13138 7697 6967 3532 6105 5967 5363 12059 6552
"g12008" 258 467 262 466 119 220 128 283 172 248
"g12009" 4765 3802 2244 3713 1616 4143 2877 2393 2492 2362
"g12010" 643 444 588 718 311 464 638 298 545 236
"g12011" 5009 5961 4474 4209 3355 5318 3744 2327 5291 2143
"g12012" 21386 23371 7229 25281 2854 5199 22001 15767 2747 4006
"g12013" 22075 34323 3693 21148 26029 11859 36248 4308 11986 19822
"g12014" 133 107 86 113 92 147 75 73 95 89
"g12015" 341 92 92 96 84 141 100 95 65 62
"g12016" 631 570 437 525 445 946 851 482 583 538
"g12017" 212 62 24 144 76 262 37 100 238 50
"g12018" 201 117 137 387 39 327 50 107 80 93
"g12019" 5760 10554 4351 6894 5690 12242 7956 8871 2542 5640
"g12020" 4067 5173 3670 4849 2430 2487 5119 3552 3762 2628
"g12021" 7884 8285 7856 6251 4123 11811 8783 5765 6849 4001
"g12022" 17598 9220 19251 25060 9533 22206 18355 20410 28699 13246
"g12023" 3865 2904 2841 5151 2426 3249 2632 932 1622 2360
"g12024" 256 129 14 124 4 74 55 31 58 37
"g12025" 146 1200 277 433 386 1983 1155 256 423 174
"g12026" 2338 1989 2852 4859 4987 2958 2630 2116 4089 854
"g12027" 441 296 150 177 67 166 102 102 120 143
"g12028" 5783 5924 4840 5926 5165 7726 5643 3129 2285 2387
"g12029" 42 61 49 2 13 20 58 13 25 102
"g12030" 3163 2099 1868 3249 3236 3502 2591 2185 3724 3091
"g12031" 5 12 10 109 19 6 45 5 55 19
"g12032" 8737 7028 3553 8180 3353 12344 6692 5559 11551 6031
"g12033" 36 46 52 50 39 150 58 76 39 51
"g12034" 3172 4913 2118 4212 976 4009 4301 1170 2201 1120
"g12035" 2 6 47 1 15 4 0 44 234 43
"g12036" 28060 7234 6041 22677 4538 7780 10390 2961 7232 6870
"g12037" 11912 13180 7338 14202 7123 17585 6494 10715 14680 5898
"g12038" 332 61 790 313 4 321 170 454 394 232
"g12039" 9993 7290 1868 9039 1632 2773 4226 7348 5226 2003
"g12040" 4304 3721 4199 4766 2442 4851 3056 2332 3929 2627
"g12041" 219 107 60 102 83 116 127 71 132 70
"g12042" 28 26 12 30 12 23 26 25 25 15
"g12043" 119 319 109 81 247 326 192 81 108 116
"g12044" 23 43 15 46 21 28 5 16 44 1
"g12045" 136 0 0 399 25 15 0 0 10 0
"g12046" 886 2574 1413 2034 1710 1466 1185 974 2028 874
