"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g12001" 60 525 1 614 0 143 0 140 38 20
"g12002" 71 19 3 2493 0 314 329 0 25 2
"g12003" 1899 299 5598 949 257 867 1420 1173 4484 36
"g12004" 6639 10012 4614 4371 5524 6256 10239 7263 9361 11427
"g12005" 14361 26153 15838 19414 11000 12508 15202 12055 17191 16486
"g12006" 53 16 87 70 14 5 100 0 26 35
"g12007" 4536 6256 3966 2036 1658 7896 3855 1460 4506 5066
"g12008" 697 513 334 105 110 49 36 319 390 697
"g12009" 3418 7739 2051 2544 1557 2281 935 1170 2839 4290
"g12010" 37697 70433 88979 45510 59171 60844 55023 72234 88144 102752
"g12011" 362 848 668 501 356 423 542 75 736 291
"g12012" 8925 13655 8925 16537 11277 8570 2537 8524 16699 11147
"g12013" 3903 4524 4844 2920 3439 4215 4127 1695 5275 5175
"g12014" 517 222 65 505 32 71 46 114 53 146
"g12015" 599 3010 2767 462 465 1047 123 44 712 46
"g12016" 10197 6996 3357 7182 5781 7199 5008 2517 4979 2228
"g12017" 4701 4178 2386 2276 2307 1992 1834 1048 2142 3846
"g12018" 2021 6283 371 2483 1826 3246 2721 352 3244 1083
"g12019" 4219 5148 4909 4668 4069 2962 3085 3817 7239 6500
"g12020" 6151 20822 9351 10214 7423 7939 11685 6318 9949 10908
"g12021" 12180 14057 9108 8772 9997 7229 7668 5513 8039 12273
"g12022" 501 445 258 515 468 277 121 271 806 656
"g12023" 520 192 395 387 117 291 325 324 593 491
"g12024" 2353 2384 2210 1962 958 1059 1920 1521 1549 1577
"g12025" 23652 47849 32061 37142 16792 20557 18836 15839 34862 30997
"g12026" 11941 10087 7909 9568 4652 6262 11279 7574 15389 12827
"g12027" 546 482 288 314 227 221 256 295 350 600
"g12028" 420 1696 27 21 4 172 646 178 1703 140
"g12029" 212 222 753 141 325 173 267 363 387 738
"g12030" 2082 2696 1089 1446 760 1110 954 1480 2062 1134
"g12031" 33748 59774 22919 31651 36361 17160 11005 21284 22160 26521
"g12032" 2764 4186 9336 1797 3297 3819 5713 2827 5233 5045
"g12033" 51 231 48 90 22 424 8 16 21 32
"g12034" 11543 13541 10725 2780 4770 1904 3343 1494 4860 4981
"g12035" 2214 2351 2387 3951 1797 1481 5785 1053 2757 6108
"g12036" 267 146 545 249 58 148 427 238 94 299
"g12037" 14 19 37 69 25 9 17 0 47 50
"g12038" 2355 2277 2559 702 1100 533 594 1328 2901 3733
"g12039" 9278 12337 10537 11860 8082 9001 7503 6711 9906 9441
"g12040" 5193 3463 2776 2855 2381 1998 2903 2000 2898 3478
"g12041" 16586 15273 12890 17602 16359 9035 15208 7215 14992 24177
"g12042" 13463 11245 11899 12958 11015 7647 9305 7488 15707 16986
"g12043" 30 17 131 6 70 173 101 87 74 55
"g12044" 18756 26227 21552 17469 20720 15835 14906 20784 32089 12062
"g12045" 7581 0 0 943 3 640 0 10 12 0
"g12046" 54 197 140 28 10 109 42 71 57 81
"g12047" 2015 3486 2932 2403 1481 1618 1463 1158 1289 2272
"g12048" 1273 98 270 344 98 616 69 113 685 164
"g12049" 18 0 10 0 9 0 15 9 0 0
"g12050" 446 627 478 342 404 327 448 274 475 456
"g12051" 24 40 28 39 27 26 21 17 37 36
"g12052" 431 527 101 334 70 165 246 79 22 159
"g12053" 17180 20497 13700 15063 12265 12471 5112 11053 18453 13583
"g12054" 1245 657 732 881 1093 1053 830 799 792 518
"g12055" 3776 5073 3921 1467 1727 3341 2655 1104 3727 1881
"g12056" 31486 29485 38048 17756 18506 12582 22391 17419 18806 8447
"g12057" 7551 10470 34647 6807 16490 12194 22304 5585 25875 22468
"g12058" 611 0 31 1211 123 128 25179 703 532 14
"g12059" 5673 5195 4910 6646 5602 2760 3046 4950 6107 3943
"g12060" 546 441 1345 715 441 540 891 347 738 501
"g12061" 797 1697 2723 433 363 585 775 847 546 2535
"g12062" 416 1388 80 367 170 349 241 314 67 140
"g12063" 1240 1855 1456 746 805 507 389 367 1328 1965
"g12064" 582 11708 61 2042 3417 6859 2502 6914 8233 79
"g12065" 342 402 268 262 224 179 294 198 303 443
"g12066" 15999 17960 12596 11474 14073 13149 9554 10689 13627 17653
"g12067" 25049 23450 14348 10781 12124 14384 13881 8365 12981 19776
"g12068" 686 1603 1172 717 1004 528 1162 495 652 1190
"g12069" 10318 6717 4990 2114 4602 3531 2203 4291 2984 3610
"g12070" 2330 2102 1349 1771 916 1535 1287 1051 1999 2413
"g12071" 523 550 165 1048 381 214 185 193 627 785
"g12072" 10 16 255 13 150 135 29 2 847 302
"g12073" 6074 11325 8031 6229 6791 6457 7669 4078 6335 5953
"g12074" 13334 42804 27022 13074 13219 18101 13301 21845 24476 18413
"g12075" 4234 3960 2834 3770 2235 1995 3618 1920 3691 3005
"g12076" 8058 14472 16014 7165 4914 8063 7624 5434 5385 10552
"g12077" 39999 49608 59793 29124 45340 38107 38246 40228 49095 109386
"g12078" 1468 1267 2166 1533 1368 982 1166 1200 1605 2093
"g12079" 26 102 20 27 54 26 85 16 103 59
"g12080" 33 13 82 63 47 15 60 102 6 110
"g12081" 24610 24032 34703 22946 18491 21998 21359 13708 28327 28597
"g12082" 0 95 1 8 3 0 12 2 41 1
"g12083" 121 9 123 262 47 126 109 154 7 373
"g12084" 164 137 65 224 47 154 122 226 130 131
"g12085" 40 18 9 136 36 21 33 17 41 70
"g12086" 5659 1960 2978 4973 3969 2532 1409 2529 2717 1742
"g12087" 654 860 306 849 608 309 988 262 696 976
"g12088" 2380 1802 1055 560 1713 18 408 1218 970 3333
"g12089" 47309 52181 54381 32043 25688 35347 58441 30742 41380 45964
"g12090" 6095 8125 4602 3295 7921 4775 6566 4604 6045 11221
"g12091" 288 88 110 101 77 151 113 144 205 62
"g12092" 2449 3520 1539 3398 2516 1123 2582 3403 4502 4139
"g12093" 16832 10231 10102 15866 12008 6130 13393 10724 13276 24378
"g12094" 819 1391 367 1267 922 755 967 402 1105 2109
"g12095" 42 38 35 47 23 31 30 10 20 42
"g12096" 1356 5564 9201 12195 3111 5429 4716 5279 13552 2493
"g12097" 48417 49668 38661 40536 32142 23620 28725 22993 38728 43717
"g12098" 38897 35578 32696 36718 28362 25258 17955 26488 21204 31626
"g12099" 288 86 125 100 135 96 130 41 109 111
"g12100" 709 221 464 626 328 397 281 238 912 401
"g12101" 11689 21160 10406 14638 9471 11779 11878 7446 13616 28019
"g12102" 107637 87342 93823 62838 55847 53487 65953 55970 91020 71062
"g12103" 2093 2850 3793 5302 4010 894 3977 2327 2842 6032
"g12104" 0 1 0 213 17 73 34 1 0 62
"g12105" 1884 6375 3616 3674 1290 899 2712 2834 2281 1877
"g12106" 199 576 402 363 367 184 112 424 375 690
"g12107" 220 502 37 246 86 76 282 146 640 23
"g12108" 44 1576 3325 673 249 659 1131 3721 41 109
"g12109" 1133 2076 482 1476 1116 475 1078 248 1691 929
"g12110" 2871 3172 2848 2541 1803 1378 1668 2332 3683 3503
"g12111" 461 433 649 348 276 257 288 317 321 621
"g12112" 3487 4968 2664 2189 1274 1422 3072 1744 2722 3460
"g12113" 2705 5948 1631 4789 3011 1469 2225 1346 3718 2484
"g12114" 439 692 393 615 441 263 293 469 924 591
"g12115" 51 145 2 17 14 196 0 41 0 85
"g12116" 597 1319 1127 1070 1323 599 1782 547 2140 1172
"g12117" 242 132 290 136 65 161 144 99 133 161
"g12118" 225 348 398 244 92 283 221 234 280 568
"g12119" 625 1441 809 956 626 471 1330 746 770 1242
"g12120" 35908 31530 45290 23304 26012 6273 25466 15405 34497 42536
"g12121" 1 94 19 12 162 4 12 14 35 23
"g12122" 31 160 8 0 36 1 11 0 109 46
"g12123" 207 170 344 110 104 73 142 143 151 257
"g12124" 36 9 2 24 7 56 33 14 31 27
"g12125" 51 3 86 105 1 8 95 5 25 12
"g12126" 19834 16372 15116 13325 15828 10060 16486 6955 18204 21465
"g12127" 3660 15501 6530 3567 5914 2035 2380 2022 5427 5609
"g12128" 409 604 252 248 1132 176 1182 492 191 615
"g12129" 949 1525 795 947 938 602 350 559 859 955
"g12130" 7346 7129 11043 7753 7402 4162 6541 7888 9803 6138
"g12131" 5863 8498 8370 9123 7477 2577 3250 5925 16505 3788
"g12132" 11812 10645 6980 3554 5765 5683 5610 5981 6521 14560
"g12133" 170 56 69 206 91 86 124 184 53 28
"g12134" 311 271 488 324 314 265 349 283 399 257
"g12135" 7571 15425 8228 8618 8355 5944 5166 8637 8787 10737
"g12136" 124 156 87 24 81 21 114 60 143 99
"g12137" 117 121 61 45 19 116 47 105 139 144
"g12138" 37 87 183 115 221 14 328 2 21 46
"g12139" 10 29 3 6 0 14 1 131 40 26
"g12140" 18 74 27 31 70 12 7 43 142 80
"g12141" 117960 64142 109915 26841 25084 104020 69256 89692 43221 38666
"g12142" 141 1 62 237 3 7 0 150 6 96
"g12143" 6684 2163 1676 1629 1094 760 948 1778 3325 848
"g12144" 96 67 15 14 31 14 14 51 93 20
"g12145" 8113 5158 6671 3511 2176 3587 3739 3197 7064 7537
"g12146" 31 109 20 15 16 26 21 26 39 75
"g12147" 100 343 2343 3162 240 2271 257 73 432 2253
"g12148" 1103 90 106 559 78 2640 708 1197 985 2802
"g12149" 0 136 663 266 19 117 3 295 456 1510
"g12150" 44 20 87 18 51 138 20 14 204 243
"g12151" 10797 23071 6787 4312 2816 4488 2742 3989 6613 7589
"g12152" 38 332 234 139 86 43 128 62 28 101
"g12153" 86 97 65 80 64 47 58 50 66 89
"g12154" 194 1025 489 2843 144 88 2567 272 1910 1971
"g12155" 6702 31544 13202 20892 7369 11871 13949 6861 17116 6965
"g12156" 63 65 7 70 34 3 121 45 3 198
"g12157" 1625 1240 8666 12718 10397 1040 926 3717 8033 4656
"g12158" 1069 1177 622 288 707 464 835 344 1247 2143
"g12159" 71496 70394 67548 42464 36227 33567 42188 30816 59553 73708
"g12160" 236 248 223 208 205 156 185 160 230 191
"g12161" 312 311 204 269 177 268 380 59 403 269
"g12162" 4 65 69 89 118 30 5 20 155 261
"g12163" 0 161 244 0 0 0 4 0 0 21
"g12164" 191 327 44 183 31 25 42 60 74 3
"g12165" 38701 59546 45725 36328 44277 42244 30190 29553 80862 61635
"g12166" 13609 17972 13121 14280 11861 13110 8765 12596 19440 11523
"g12167" 10 10 18 0 14 0 50 1 84 11
"g12168" 7617 8444 8006 7918 5198 5503 4794 3909 6072 8588
"g12169" 83 75 51 32 29 65 41 48 51 72
"g12170" 8 1 16 0 6 13 7 54 102 4
"g12171" 3269 2812 2978 3250 2537 1920 4253 2227 6403 3508
"g12172" 1137 1257 1213 801 929 446 1226 413 1170 272
"g12173" 2141 528 399 1122 598 81 496 662 644 295
"g12174" 0 722 1 72 0 983 0 9 3 504
"g12175" 924 1004 809 1116 552 534 894 819 1267 1792
"g12176" 11073 11272 7041 5128 8605 5828 8916 4957 5535 10596
"g12177" 10 6 23 10 63 18 76 55 41 47
"g12178" 1674 3193 7255 1999 1177 1180 1977 906 2284 1989
"g12179" 332 329 285 288 245 202 77 123 66 188
"g12180" 522 152 470 1194 415 258 741 657 1831 320
"g12181" 7611 9023 11921 4723 6272 9856 11623 6593 10911 11482
"g12182" 44 25 60 25 58 26 21 27 63 41
"g12183" 187 116 151 92 127 170 170 180 289 204
"g12184" 22 27 19 25 14 14 9 20 24 18
"g12185" 1026 1636 2036 1313 596 1056 1130 860 1604 1882
"g12186" 22 62 34 24 15 51 47 64 53 28
"g12187" 2056 2287 1609 1518 2068 1093 1476 672 2009 1570
"g12188" 255 241 236 80 175 235 188 99 190 213
"g12189" 270 254 189 151 96 86 118 136 177 91
"g12190" 49246 72639 84845 105977 23150 48100 70091 49129 70269 71099
"g12191" 3056 3393 3085 1029 789 1407 2030 1583 3041 3154
"g12192" 3 305 58 13 32 42 5 57 14 235
"g12193" 13799 14297 8625 11352 8954 5186 10833 5127 11757 10652
"g12194" 2235 4892 2340 1983 2521 2035 1769 3403 2563 4546
"g12195" 360 10 38 24 23 33 1 16 1 29
"g12196" 1168 1905 2013 1467 1878 1708 1296 2090 2281 3043
"g12197" 1365 3350 385 1486 1668 727 1190 1561 1077 1547
"g12198" 6984 7200 6806 5555 3898 7691 4860 2726 9588 8949
"g12199" 63444 84328 55374 69643 40344 25905 52695 38738 37950 76695
"g12200" 4195 2366 1797 1352 1325 540 1691 1923 3521 1818
"g12201" 31492 27537 13753 14273 12453 15869 16068 13667 23840 24000
"g12202" 2704 15615 2593 5723 3806 2720 2577 4010 1925 3724
"g12203" 11947 13237 8007 8813 6199 6579 8225 5497 15005 10954
"g12204" 17675 42884 21023 29450 7334 22425 14547 7450 8851 32988
"g12205" 6106 3083 6552 3894 1008 2093 6039 4140 6047 3635
"g12206" 7660 9869 8478 6968 2242 5987 3206 853 4553 3428
"g12207" 2690 4461 4652 3355 2770 3948 2602 3663 2304 4249
"g12208" 10651 12737 10488 9317 6831 7359 7382 5950 13119 8383
"g12209" 45 22 22 14 14 22 6 2 4 29
"g12210" 967 4705 3454 3564 3701 1076 6982 1473 4463 1898
"g12211" 2906 2868 4313 2860 2179 2095 2100 1954 4351 4512
"g12212" 318 327 334 323 177 163 169 329 369 193
"g12213" 26865 26023 8664 38509 10935 3322 42833 23935 34958 53259
"g12214" 67 181 152 49 54 39 44 34 110 66
"g12215" 162 123 228 569 49 40 19 22 202 268
"g12216" 1142 778 310 717 549 198 454 251 562 609
"g12217" 3869 3352 6296 11999 2493 8720 2582 5389 8563 10043
"g12218" 451 1175 454 498 821 525 733 505 486 599
"g12219" 84 67 85 28 14 44 118 29 16 1
"g12220" 51 73 38 171 58 28 151 30 80 111
"g12221" 18268 18959 19649 18015 16647 18239 19905 15517 19487 14581
"g12222" 310 916 1291 778 1384 728 1451 601 2708 3800
"g12223" 2225 3194 1187 1573 1951 1087 3224 903 2456 3858
"g12224" 179 436 265 647 475 349 189 305 418 429
"g12225" 235 131 525 30 56 33 60 100 87 406
"g12226" 159 255 74 62 87 222 60 76 132 89
"g12227" 32 334 15 39 78 56 67 21 5 36
"g12228" 28 73 208 112 40 201 110 81 43 38
"g12229" 2 77 23 58 2 5 36 21 18 1
"g12230" 2769 10027 4696 5286 5978 10285 9964 5118 4715 8891
"g12231" 9269 8662 11331 7210 8053 4969 7155 4298 9558 9247
"g12232" 7 87 33 47 10 13 22 17 4 4
"g12233" 1740 353 603 471 563 251 285 89 739 678
"g12234" 1061 892 801 1023 938 610 1040 561 1000 1626
"g12235" 506 953 1113 475 428 1020 438 415 1004 926
"g12236" 75 82 31 31 63 15 28 4 0 186
"g12237" 53 203 107 71 37 14 11 82 21 3
"g12238" 17341 15183 21980 20487 6363 8203 7476 5353 25716 16844
"g12239" 162 417 21 19 77 3 36 30 4 137
"g12240" 295741 166765 212303 140989 66722 142682 120033 161653 144258 169618
"g12241" 3418 3762 5855 1689 1402 3893 3890 1960 6574 726
"g12242" 1373 2243 2410 1468 653 651 1253 749 1176 1328
"g12243" 964 1035 931 783 1187 372 589 447 1131 803
"g12244" 265 54 89 141 81 165 246 73 269 169
"g12245" 3056 4851 4057 2944 2696 1573 2649 1168 3577 2700
"g12246" 9550 22744 18425 16866 18530 20549 16132 12714 14429 14198
"g12247" 386 774 676 708 348 343 204 291 435 695
"g12248" 12934 13276 19203 16971 12333 9627 12084 9408 14305 15496
"g12249" 1540 4229 397 425 1191 1655 1693 840 1769 476
"g12250" 6536 10803 7078 9448 9296 6787 7412 4415 10019 9995
"g12251" 5302 5146 3147 2353 1708 5879 4754 3101 4243 5915
"g12252" 4038 5059 6302 5402 3541 3523 4079 3126 5755 5042
"g12253" 402 395 282 166 154 220 108 88 354 220
"g12254" 3146 5474 2991 2296 1644 1927 1846 2840 3227 3050
"g12255" 1962 2209 4356 2495 2218 1959 737 2942 1363 2490
"g12256" 10040 10744 12713 9277 6445 6903 10255 4334 7091 13907
"g12257" 4030 3695 4129 2670 1967 2693 2989 2301 4021 3031
"g12258" 170 230 299 214 229 79 402 182 186 91
"g12259" 4768 5838 3179 3592 2364 2789 2774 2667 3055 5388
"g12260" 4176 2410 548 1357 771 655 1428 967 2459 1803
"g12261" 11 3 2 1 0 15 6 144 18 7
"g12262" 43 73 53 8 38 34 52 24 18 22
"g12263" 8388 10911 9477 13258 5447 6129 4881 3661 6482 10112
"g12264" 64 2 238 361 67 34 47 8 27 80
"g12265" 25 6 20 43 21 5 3 30 19 20
"g12266" 192 150 228 63 105 99 227 97 51 226
"g12267" 248 406 374 209 166 431 228 86 302 257
"g12268" 4000 6907 6668 4529 2717 1565 5481 1177 4204 2008
"g12269" 4638 4173 4839 4529 3815 4253 4188 2307 4096 7336
"g12270" 11130 11301 6158 16413 9842 11485 3678 8374 15016 9701
"g12271" 14931 9298 9423 7261 9185 4143 8000 6964 9766 8199
"g12272" 94 63 234 114 62 72 146 86 214 115
"g12273" 21 40 32 22 17 23 20 14 28 30
"g12274" 76 113 61 51 40 61 35 50 41 47
"g12275" 2 0 0 2 14 46 176 22 16 25
"g12276" 271 521 395 571 230 230 368 153 482 401
"g12277" 1821 1582 1365 791 543 1013 2335 1650 822 861
"g12278" 33947 30350 27786 27773 30303 21177 22727 21332 39022 43466
"g12279" 25 34 26 34 20 24 30 17 29 37
"g12280" 27499 62918 23847 18690 10413 19458 7954 28190 18871 10271
"g12281" 2531 4060 4039 1745 2988 1753 1980 1710 1978 1933
"g12282" 16963 28679 25865 15054 9662 13160 14514 5681 17264 16578
"g12283" 3150 1856 1504 1065 448 1653 94 275 2002 1107
"g12284" 207 72 93 40 19 72 67 52 4 90
"g12285" 6337 4390 3145 4640 4311 3184 5662 2175 5174 6540
"g12286" 72 405 247 120 120 25 174 46 201 46
"g12287" 8117 10814 5143 6877 4613 4238 5270 4107 6311 7301
"g12288" 12967 22334 36435 17666 3216 24772 16773 31983 26384 30485
"g12289" 5107 9634 2017 19573 1092 4843 1485 8691 10760 12004
"g12290" 453 660 853 522 685 271 522 534 593 779
"g12291" 17505 24369 8265 22184 13051 15765 9370 13285 14820 14857
"g12292" 24832 23886 6174 22095 6720 10821 10611 22497 23842 13507
"g12293" 11958 10349 11159 10646 11536 7562 9804 5071 12596 15410
"g12294" 13076 10817 16133 8730 7852 6966 9817 7859 17544 20740
"g12295" 11952 6057 5304 4187 5740 5240 5889 5076 7003 9545
"g12296" 464 247 668 606 136 154 96 503 229 159
"g12297" 403 261 117 133 262 41 135 23 1399 240
"g12298" 5567 6697 10572 4355 6300 464 10371 2817 3501 5231
"g12299" 1382 3253 441 1104 588 308 632 1000 919 4859
"g12300" 296 1028 630 678 350 1031 582 1322 879 1684
"g12301" 115 153 212 191 115 114 154 72 242 140
"g12302" 26780 47014 15097 12971 8985 17397 14091 19769 20124 18304
"g12303" 41447 10230 25363 3638 2309 17697 7892 2106 9350 11551
"g12304" 1854 3164 5282 2186 1930 1364 1608 1102 2161 1808
"g12305" 4886 4987 8287 909 1819 2175 1211 4615 7507 5264
"g12306" 14566 29305 18700 23017 28853 15577 22224 11745 28596 18599
"g12307" 5135 12868 12543 8066 7179 6183 14017 7813 8613 15337
"g12308" 58 30 15 60 35 16 60 40 43 43
"g12309" 533 571 313 613 582 525 468 465 462 742
"g12310" 7 24 204 2 0 40 0 169 183 180
"g12311" 3154 2541 1645 1341 1215 2029 2521 2471 3390 2743
"g12312" 4695 3351 4236 2524 4022 4047 1536 3716 5098 5942
"g12313" 204 510 307 246 105 152 84 252 276 666
"g12314" 54 2 4 41 29 21 22 7 29 88
"g12315" 395 329 519 382 91 324 308 38 323 264
"g12316" 77723 95541 68367 50592 63951 59456 79824 71579 113306 81687
"g12317" 1047 709 891 607 501 452 1120 511 736 1061
"g12318" 45 38 55 12 25 44 29 13 53 16
"g12319" 4131 3420 2588 3538 2817 2399 2298 2568 3256 3027
"g12320" 4529 5147 2521 2588 1735 3351 2838 2817 3688 3851
"g12321" 4098 3495 4698 3630 1688 2924 2579 2645 2780 2444
"g12322" 2041 634 706 776 465 168 57 180 1236 837
"g12323" 32 215 6 20 84 62 0 377 452 1550
"g12324" 42499 26964 28001 60810 26772 51961 4307 27847 60345 80660
"g12325" 2993 6279 1549 2690 1906 2040 2351 3138 2948 4251
"g12326" 6320 9977 6857 5662 5984 4915 4386 5921 6794 10074
"g12327" 1391 882 1182 705 1002 667 968 969 1449 1823
"g12328" 41 69 47 13 22 22 59 33 53 61
"g12329" 207 466 145 168 194 148 104 175 285 328
"g12330" 9 14 78 40 46 17 22 10 95 148
"g12331" 1389 2377 1540 1701 1563 1578 1299 1147 1632 2062
"g12332" 19375 15164 14223 14347 5398 6267 11257 6687 11385 13934
"g12333" 2306 773 758 491 551 304 1266 635 1058 791
"g12334" 114 80 53 1 61 15 12 45 14 21
"g12335" 2556 5607 1534 1135 1812 157 716 3266 2224 4202
"g12336" 74 72 25 71 24 52 58 39 35 55
"g12337" 331 8 104 1409 105 125 556 155 1013 616
"g12338" 443 515 599 599 452 347 414 399 386 517
"g12339" 30758 27749 40975 54665 24117 30183 57142 33826 55070 36863
"g12340" 18586 24031 29497 31882 9344 13433 17879 8851 29152 11707
"g12341" 2817 3354 4535 3205 1849 2072 2563 1392 4382 4798
"g12342" 4959 5298 4227 4466 4168 5472 5963 3277 6477 6729
"g12343" 347 1047 509 503 781 795 57 258 482 807
"g12344" 932 743 1138 723 1857 1940 485 364 1144 1456
"g12345" 23 6 7 78 62 4 152 0 6 6
"g12346" 230 1241 2704 929 532 453 256 92 89 1806
"g12347" 31018 27170 20325 20816 19808 20449 19181 14451 28647 27072
"g12348" 201 144 53 11 23 24 68 57 43 243
"g12349" 984 314 133 311 388 35 371 609 299 616
"g12350" 42 149 96 141 138 108 237 123 192 479
"g12351" 25736 25726 22796 9772 10093 11371 11204 9840 16288 9715
"g12352" 368 120 133 195 60 24 171 78 89 87
"g12353" 103414 223872 163090 275931 78013 72801 164261 113887 128592 276786
"g12354" 377 823 96 734 76 21 649 259 465 531
"g12355" 1163 761 1229 1755 913 1082 1472 841 1034 1041
"g12356" 347 484 547 500 724 383 122 164 473 1118
"g12357" 463 704 785 737 256 455 357 463 684 596
"g12358" 3633 5259 3074 2614 2687 2558 1723 2213 2591 2386
"g12359" 590 32 136 188 17 296 4 30 185 137
"g12360" 20147 33472 29909 12475 14132 21093 22398 24410 27604 36394
"g12361" 71 217 152 124 86 122 96 79 94 142
"g12362" 46 71 69 63 85 85 258 94 137 79
"g12363" 36865 39671 25135 27626 25853 20763 23853 18094 24522 22689
"g12364" 266 9734 953 649 4409 534 117 6887 14569 141
"g12365" 592 847 388 510 665 303 462 181 661 548
"g12366" 58 75 60 54 43 47 35 37 44 50
"g12367" 5 2 8 21 14 2 19 51 0 0
"g12368" 87805 110229 83812 94189 56661 67279 85126 59982 105979 81861
"g12369" 2281 2513 1427 1867 1484 1575 2117 1712 2933 3152
"g12370" 20074 31451 21191 19031 18044 18283 15745 15351 21306 22369
"g12371" 161 203 182 115 124 27 69 53 128 157
"g12372" 464 806 3 277 1845 18 1387 302 2006 1996
"g12373" 2931 977 3788 5041 4231 3541 2395 3177 6065 5436
"g12374" 6363 4561 3920 4011 4914 1300 3502 5031 5157 5429
"g12375" 181464 71246 73574 48734 35771 22900 133647 76560 91893 68468
"g12376" 3789 7492 5593 4835 4209 2580 6416 4920 5348 6121
"g12377" 4475 3583 3559 3386 3040 3913 1030 1649 2437 9018
"g12378" 11710 10934 8956 7887 7735 3635 10155 4521 8626 6682
"g12379" 2937 1939 2744 2639 1281 2014 910 1523 3084 2152
"g12380" 27252 40142 31302 18327 18254 20040 19628 18196 27915 29564
"g12381" 43 0 0 3 111 0 1947 1 0 10
"g12382" 1022 2148 1253 1323 874 810 1053 875 1454 1681
"g12383" 4282 4091 5838 3189 2891 3076 7201 3405 7779 5933
"g12384" 90 68 92 59 57 65 50 45 47 67
"g12385" 7431 8498 4283 8450 3511 3733 5460 3407 10947 7191
"g12386" 525 705 1130 605 342 545 719 341 1065 902
"g12387" 95 50 19 267 80 77 27 0 27 23
"g12388" 84 30 25 56 26 25 7 50 52 19
"g12389" 184 265 0 203 22 0 0 16 22 1181
"g12390" 939 1352 1401 1287 778 980 1040 781 1456 927
"g12391" 220 419 160 148 135 143 105 169 174 168
"g12392" 3334 8259 3808 4527 5162 3457 3871 3027 4491 12139
"g12393" 136 56 271 230 90 46 187 138 105 580
"g12394" 1334 6189 1924 181 1480 2943 4829 7424 2044 932
"g12395" 401 1141 1461 385 661 350 369 356 598 196
"g12396" 8050 8254 8163 7686 6267 6348 5084 4790 9367 7706
"g12397" 2454 1671 6917 3635 3605 2885 3384 2633 2065 2208
"g12398" 7037 6771 4007 3626 2166 1614 1745 2212 3470 5513
"g12399" 80 102 60 94 22 55 35 50 108 87
"g12400" 147 65 42 2 128 31 341 145 92 163
"g12401" 7 117 0 4 16 21 3 3 215 108
"g12402" 14634 12515 15355 13033 6633 7511 15899 13154 14611 14879
"g12403" 608 877 770 346 496 330 1111 693 586 983
"g12404" 1866 2284 2966 1216 3869 1745 2566 1504 516 1190
"g12405" 371 411 444 813 303 342 364 386 446 503
"g12406" 8791 11840 6404 7638 6655 3809 7586 5521 7340 7635
"g12407" 26 47 37 30 26 54 49 16 17 52
"g12408" 19309 18219 20182 19987 16076 11100 9300 14320 23756 21197
"g12409" 5631 5675 4544 5636 2779 1681 3753 4733 1362 2128
"g12410" 91834 116729 77280 69659 59990 94587 85794 82621 135409 127763
"g12411" 101 406 139 48 61 94 65 54 104 149
"g12412" 126 21 26 0 12 231 4 176 17 15
"g12413" 5603 12368 14722 9958 1975 15574 6134 2971 14531 17210
"g12414" 61 60 31 113 29 13 44 42 23 65
"g12415" 32 0 126 156 12 42 0 104 1 8
"g12416" 6941 8828 5026 4256 3604 3521 4739 4990 8098 4776
"g12417" 5731 5505 8648 3739 4431 4301 3069 5103 4508 2625
"g12418" 13474 20452 18023 9796 10857 10221 11253 10278 13015 11330
"g12419" 22215 47524 33211 46419 22616 21504 46209 33485 13182 22654
"g12420" 7575 26963 4757 12032 11348 9431 14126 13513 13830 26490
"g12421" 16462 26243 27952 16128 13616 13211 10224 23273 21975 28609
"g12422" 169 225 140 379 467 280 248 150 714 504
"g12423" 137 132 125 52 75 91 97 62 103 110
"g12424" 25369 35982 32873 26634 18527 22933 26669 16067 26195 32704
"g12425" 1926 6860 1780 1120 2683 98 3391 529 838 242
"g12426" 33 46 29 24 19 27 24 13 32 35
"g12427" 31070 33069 27230 24720 16009 22192 18437 26934 36506 35343
"g12428" 143 152 107 112 109 98 111 81 144 167
"g12429" 18061 17264 14462 8936 7154 12995 6731 11427 10755 10519
"g12430" 2613 8637 678 178 626 1299 2369 4484 1986 963
"g12431" 228 8310 100 197 266 737 1387 589 1445 3200
"g12432" 1996 1838 2047 1692 1874 1059 882 1386 2304 1028
"g12433" 630 1226 751 629 1349 1049 773 943 835 1660
"g12434" 8409 10816 12218 4102 5629 5608 7232 6315 6452 11780
"g12435" 268 297 229 287 229 240 189 191 361 334
"g12436" 90605 48834 76177 86078 71167 76211 76292 32914 46164 80015
"g12437" 3306 5782 2484 6823 4423 1632 1578 905 1229 9369
"g12438" 35 44 52 29 29 22 38 18 49 44
"g12439" 1671 1666 1828 2216 819 911 934 823 1524 2977
"g12440" 73 65 67 52 38 7 6 23 63 137
"g12441" 248 83 41 143 86 72 119 27 83 67
"g12442" 2153 2519 2334 1129 353 1247 111 2013 1141 411
"g12443" 2009 2962 1745 2590 1335 973 1572 873 1306 1809
"g12444" 558 704 564 397 566 423 639 437 627 486
"g12445" 4408 5244 2738 1229 1462 1672 2520 1695 2437 3720
"g12446" 162 406 960 723 415 158 300 246 298 605
"g12447" 170 6 0 0 95 902 140 252 0 120
"g12448" 5 50 27 2 10 31 3 0 0 41
