"sample1" "sample2" "sample3" "sample4" "sample5" "sample6" "sample7" "sample8" "sample9" "sample10"
"g9253" 706 461 180 694 531 923 756 311 1339 913
"g9254" 28 12 17 17 8 13 11 19 20 8
"g9255" 5973 5532 6650 5954 4137 3828 4605 7889 8647 3795
"g9256" 3429 2237 1858 2374 1578 1831 1047 1435 1134 2477
"g9257" 118 318 13 59 1 360 203 1 0 33
"g9258" 15 35 5 173 30 0 30 30 1 8
"g9259" 13759 6614 11307 9345 7677 11341 4627 6576 9675 10448
"g9260" 133 347 117 236 20 28 98 29 113 74
"g9261" 23130 20248 14506 22129 15703 14265 11939 18444 25835 11726
"g9262" 9294 6472 6120 5263 3727 3675 4430 6909 11288 4342
"g9263" 20718 20852 7782 19000 7086 17910 15074 11372 11874 9357
"g9264" 387 618 961 663 536 295 1731 485 998 598
"g9265" 14727 10653 9640 8404 7629 10493 6299 15694 20896 7407
"g9266" 1947 2048 12692 5542 4885 1722 3438 15334 13580 3321
"g9267" 79 10 56 46 0 563 218 8 78 63
"g9268" 294 1076 657 375 243 202 318 508 413 175
"g9269" 37 1 54 52 15 28 7 10 1 0
"g9270" 27 518 102 295 17 64 114 331 114 282
"g9271" 4439 3817 3267 2941 2740 3934 2569 3570 3747 2220
"g9272" 4163 4278 4229 4215 2465 6397 6259 6709 7984 3420
"g9273" 91 47 103 40 59 130 113 190 45 98
"g9274" 176 52 58 1771 33 39 14 934 6 690
"g9275" 4 31 74 44 13 113 64 112 1 34
"g9276" 2964 792 1882 1645 1186 2302 1035 2007 1898 1252
"g9277" 30 56 1 17 1 2 6 31 50 9
"g9278" 48303 138055 60172 117687 50436 33408 49086 102955 69847 24798
"g9279" 27066 22085 18531 41926 26525 25663 23461 41232 34473 18615
"g9280" 3594 7121 4503 7046 4398 3316 4580 4819 3278 3584
"g9281" 2952 2502 4185 250 3091 248 918 1345 450 1922
"g9282" 420 480 471 580 236 437 322 515 474 174
"g9283" 3 0 4 1 4 23 15 7 29 6
"g9284" 13593 23981 18683 16831 25310 22460 25166 24654 22974 14747
"g9285" 5 5 102 71 3 28 0 40 0 12
"g9286" 229 336 149 126 36 92 130 123 147 97
"g9287" 498 1564 151 230 365 542 36 456 493 161
"g9288" 171 59 66 165 587 18 149 939 34 228
"g9289" 1606 1783 1725 3906 1689 1857 1860 2660 3182 1908
"g9290" 1502 2182 1932 1443 1980 1180 915 2299 3992 1687
"g9291" 5744 5169 4726 6030 2685 4991 4143 5859 8852 4233
"g9292" 1376 4867 3088 2869 1664 3596 2508 13723 4089 2139
"g9293" 18265 15670 16251 15613 11794 12621 14825 20450 20757 9107
"g9294" 2143 1804 1546 1482 1520 1180 1847 2400 2408 1127
"g9295" 10804 16172 11982 11188 5265 9082 7347 21996 13923 8962
"g9296" 140 38 76 92 115 30 220 77 20 123
"g9297" 39 44 38 43 27 33 36 58 53 24
"g9298" 3826 3325 3137 3873 3073 3405 3136 6008 5144 2222
"g9299" 38 0 66 18 40 17 3 41 42 27
"g9300" 16441 11457 8965 18055 21765 23399 13973 13132 8174 11694
"g9301" 11402 19107 35603 33094 7758 21496 22957 28285 17634 8223
"g9302" 84 128 64 127 99 80 74 36 75 43
"g9303" 3871 3120 2847 1817 3657 1617 1424 3762 6729 3471
"g9304" 1301 821 879 93 640 716 388 59 448 396
"g9305" 3949 2375 2429 4108 2073 3902 3009 4715 3934 1467
"g9306" 91 507 13 0 3962 0 0 0 6 0
"g9307" 21560 23650 30115 47354 28022 30753 15895 32888 38302 25764
"g9308" 113 355 238 23 225 66 2 41 303 3
"g9309" 1361 1477 824 461 266 641 398 613 1552 608
"g9310" 14202 16802 23770 31398 29279 16906 48288 23929 10774 11376
"g9311" 1241 1968 1785 1224 1303 1711 1657 1622 3470 872
"g9312" 56 105 102 131 118 61 95 35 175 59
"g9313" 14625 17630 10406 9760 10323 31339 6835 10838 26479 10088
"g9314" 5658 4215 5947 8527 10614 4788 4694 3344 5725 6851
"g9315" 427 364 401 604 368 349 594 497 1067 340
"g9316" 894 1342 1851 1981 1731 1572 1321 834 1353 325
"g9317" 18809 7552 11455 17393 9390 10717 9344 23648 16528 10111
"g9318" 1619 1036 1447 1514 604 978 872 1042 2760 879
"g9319" 86 63 9 43 239 120 16 62 3 81
"g9320" 3532 2168 3356 5307 3310 1823 5212 3097 4857 3878
"g9321" 299 179 222 357 140 113 105 280 420 155
"g9322" 72 56 53 46 33 53 63 135 87 32
"g9323" 170 86 232 139 127 129 132 211 208 119
"g9324" 6072 5834 3502 6236 4866 6075 4537 5949 8292 3680
"g9325" 682 506 385 45 462 2588 89 23 370 31
"g9326" 7794 5695 5199 7193 5246 9279 4990 8647 5961 1325
"g9327" 5 7 37 23 13 25 12 26 11 2
"g9328" 206 138 91 283 157 129 13 118 161 140
"g9329" 51380 56346 52153 44624 31692 30300 32312 37259 91144 44055
"g9330" 1913 2117 872 1159 1466 1136 958 1720 1932 1209
"g9331" 32989 72900 13645 57050 29616 34277 75276 32913 31798 17816
"g9332" 5487 4294 4578 5318 4573 3786 3392 7618 5911 3533
"g9333" 182 253 251 293 128 151 238 118 197 29
"g9334" 34 38 14 15 16 21 14 38 63 5
"g9335" 70109 36499 42689 65409 23642 29852 39154 73745 23756 29370
"g9336" 11283 5656 3723 8603 2784 6067 8215 32618 20707 4314
"g9337" 69 278 402 290 174 529 277 11 369 532
"g9338" 325244 102607 230233 209865 191519 139733 153274 254282 143346 121429
"g9339" 3215 1723 1735 2258 1331 1165 1899 1664 1119 727
"g9340" 1826 1220 2528 1236 1206 954 1079 1408 1353 1157
"g9341" 0 0 13 0 0 10 2 25 0 17
"g9342" 49 30 18 28 79 17 16 50 32 25
"g9343" 43 277 187 0 62 0 100 233 18 235
"g9344" 724 543 538 35 238 240 96 360 716 228
"g9345" 3662 761 1217 584 690 1114 413 2128 766 212
"g9346" 9165 10112 10326 9745 8288 8730 5929 7386 17455 5648
"g9347" 4051 1655 2615 11955 5445 2759 4529 6098 9126 6133
"g9348" 22 22 29 21 38 27 17 13 21 11
"g9349" 11661 7989 14109 23592 8188 9065 6409 11620 12000 3427
"g9350" 78461 51742 58837 116824 47180 22659 75013 98575 53609 106596
"g9351" 28020 27744 25573 25645 15070 26770 16476 25816 27266 23346
"g9352" 10036 4954 5975 4789 4016 5375 4983 5878 9725 3893
"g9353" 17 38 0 1 1 2 61 19 37 72
"g9354" 359 221 138 175 131 101 371 576 563 57
"g9355" 5533 6783 9267 7028 4617 6211 5469 12369 6519 4698
"g9356" 344 133 131 141 192 137 297 219 335 61
"g9357" 181 172 144 283 223 108 72 344 130 101
"g9358" 38572 38503 23080 31948 26546 37123 25720 55705 56158 10997
"g9359" 58 13 305 885 183 0 6 382 408 9
"g9360" 1119 899 808 971 725 698 692 1268 835 547
"g9361" 183 715 86 281 186 342 216 680 682 232
"g9362" 15013 26610 3330 20688 18724 13080 17286 26659 35576 23822
"g9363" 1596 1455 919 653 1399 2178 1559 4541 1950 1174
"g9364" 1543 3389 2279 2862 2794 1240 3168 3414 4147 1615
"g9365" 77 79 102 86 61 103 107 252 71 128
"g9366" 8417 7735 5221 9721 7277 7569 6600 15175 11489 4132
"g9367" 3016 1603 1236 2195 1764 2775 3174 1595 2754 1625
"g9368" 3069 2530 1357 2042 1044 882 1286 2836 1764 1836
"g9369" 414 364 1130 216 384 655 724 1712 807 329
"g9370" 128 163 65 109 108 96 96 129 134 93
"g9371" 624 392 542 705 593 525 351 369 495 481
"g9372" 56 84 33 23 79 48 23 85 129 15
"g9373" 68138 89309 36450 52653 56055 31928 54154 23383 18242 39725
"g9374" 82 49 42 138 39 47 34 53 63 16
"g9375" 809 834 1838 590 108 1297 493 834 508 316
"g9376" 16953 13045 11648 10044 18502 16453 9531 24236 13871 6780
"g9377" 13647 10518 8715 12247 9489 7165 9058 13833 14827 5324
"g9378" 12566 8196 12289 9424 8759 7919 8013 12584 13668 5082
"g9379" 12 69 38 5 61 43 63 60 25 10
"g9380" 4700 46531 26271 18720 10540 13807 28246 32622 35384 12394
"g9381" 359 50 241 94 21 98 52 145 134 108
"g9382" 145 64 299 490 207 356 25 226 280 143
"g9383" 5948 7644 6919 8929 3259 5717 6359 6447 5259 2836
"g9384" 1601 2832 1591 3302 695 1378 1198 1335 1538 1188
"g9385" 155 239 236 223 213 172 173 153 150 138
"g9386" 9289 5211 8503 6472 7750 6469 9311 7605 14297 5291
"g9387" 4367 2919 5740 3725 2696 2452 1796 2574 2758 2059
"g9388" 50104 25411 44930 36846 10766 29661 24432 78303 79132 37368
"g9389" 3152 3828 3017 3127 2562 3997 2441 3778 3108 1180
"g9390" 3692 3786 3582 4531 2732 4420 4997 4702 3729 3540
"g9391" 10 14 3 8 0 0 5 12 8 1
"g9392" 13641 13427 14454 10039 6401 8816 7929 18515 14600 6306
"g9393" 630 344 334 518 524 1235 232 487 619 513
"g9394" 17864 17444 14318 12266 15513 12104 14891 22620 19843 9883
"g9395" 14847 22118 14080 10869 11017 12007 19862 11616 16967 6985
"g9396" 12135 8093 19954 8370 4469 9094 9072 15172 13663 6841
"g9397" 603 287 516 262 479 841 426 536 727 443
"g9398" 674 3921 3861 1809 1115 2064 2264 6801 3070 4570
"g9399" 18148 18818 11468 24301 14639 19715 17623 27756 33070 18610
"g9400" 63 43 62 55 57 40 45 85 62 38
"g9401" 2353 1600 2856 7703 2214 431 1301 2762 1829 711
"g9402" 15617 5162 9973 5115 11110 9202 8946 11290 6539 8481
"g9403" 5866 6731 7070 3896 4315 3903 2660 14307 6493 4190
"g9404" 1143 1011 956 587 495 1050 846 1027 2197 891
"g9405" 3963 581 243 1723 118 300 323 1125 2625 2683
"g9406" 714 1484 572 1051 490 500 477 458 1014 899
"g9407" 6265 8650 12603 4302 5026 7133 3116 7081 7981 4371
"g9408" 347 1086 640 874 495 573 390 651 1437 418
"g9409" 1258 7691 4141 1247 2632 3283 1644 4031 3508 3456
"g9410" 2201 1714 1893 892 927 1485 281 1418 1750 295
"g9411" 838 1268 1235 1257 557 236 285 182 37 1170
"g9412" 3502 8061 7760 3794 3463 3338 2145 5943 7228 5123
"g9413" 3762 4099 5440 10106 4555 1888 2226 6970 4699 2419
"g9414" 7345 8600 9263 5609 4025 5107 5197 6017 5732 5328
"g9415" 6474 6605 3354 3846 3633 2918 3842 3986 4899 2224
"g9416" 372 275 348 702 432 299 259 459 877 370
"g9417" 153 26 10 12 12 131 11 0 72 0
"g9418" 11570 11718 7985 15774 10340 10899 9573 12814 14547 9699
"g9419" 4575 7582 4949 9417 2509 1803 2994 4560 8036 5299
"g9420" 1205 919 1207 1042 748 899 827 1559 1269 642
"g9421" 967 738 877 609 830 603 1026 1204 1767 610
"g9422" 603 264 427 719 336 444 527 998 788 368
"g9423" 20905 18359 14371 19180 14359 16208 14901 18359 21329 12984
"g9424" 43951 29282 23476 17413 22917 28318 19433 37747 47332 27373
"g9425" 225 894 544 11 1 795 28 807 3347 6942
"g9426" 3080 1902 1530 1134 3743 261 3141 2044 1203 2400
"g9427" 2478 1303 1385 1019 1164 4733 2176 3336 4386 1016
"g9428" 34041 19257 14522 25776 15304 39637 16547 31440 31360 11563
"g9429" 13 38 803 114 171 222 204 508 57 62
"g9430" 17951 10095 20496 10170 6045 16719 13360 27006 33686 8648
"g9431" 55 19 48 51 85 3 2 52 128 18
"g9432" 28852 11735 14163 19309 15200 26198 19219 21710 23866 12290
"g9433" 13586 7910 10413 8128 8661 12044 8829 12029 16594 9071
"g9434" 852 721 614 839 846 517 504 894 1448 328
"g9435" 95308 79347 92143 100515 75071 80975 91489 128428 173546 73448
"g9436" 37826 46069 33135 35012 34686 31475 36809 49638 48481 27154
"g9437" 1132 648 585 995 437 521 683 605 900 551
"g9438" 9714 7142 8082 6071 6566 6433 6605 10100 7269 4485
"g9439" 806 3405 3146 7149 2324 5576 1934 5075 2743 1839
"g9440" 3202 3385 2560 3090 3619 2792 3471 2548 4984 2015
"g9441" 3958 1849 2725 2008 1315 1378 1485 2447 3750 1967
"g9442" 59 53 52 137 36 26 119 36 141 15
"g9443" 60187 40155 56256 64748 64277 50935 31007 50900 75314 36150
"g9444" 5201 3995 3995 2613 2745 2988 3007 2811 5272 3169
"g9445" 749 1072 476 1342 1024 707 612 1266 2104 282
"g9446" 303 479 465 546 273 47 501 7 644 10
"g9447" 17495 12649 13926 12173 14712 11940 4039 17687 23366 14522
"g9448" 9440 5475 2519 1263 6271 2097 3356 5762 5308 3943
"g9449" 14037 17455 19933 16066 12223 11072 14813 14677 22259 9044
"g9450" 4425 4153 4119 4754 6590 1379 2863 5528 5166 3285
"g9451" 9 28 18 10 44 9 38 13 5 27
"g9452" 54 104 93 972 107 453 56 283 1179 143
"g9453" 292 143 672 128 206 106 276 902 186 1117
"g9454" 291 361 445 258 179 778 707 660 602 518
"g9455" 2215 2300 1396 1514 1035 1341 1241 2106 2273 872
"g9456" 7373 7718 9669 7787 8056 6593 6381 8700 10318 5477
"g9457" 29 34 6 37 28 112 80 49 156 34
"g9458" 39 36 13 32 31 7 22 30 26 16
"g9459" 9907 7291 8209 7646 5891 8621 10352 13019 10832 5742
"g9460" 54 8 13 95 70 84 4 278 87 19
"g9461" 2960 1057 1121 1745 1878 2116 2492 2328 2412 1583
"g9462" 3185 15814 3484 11002 9918 9511 2747 6409 1919 5857
"g9463" 476 215 63 357 111 98 136 202 139 180
"g9464" 67 22 88 8 154 206 23 1334 0 0
"g9465" 1727 2281 3949 5371 2525 3149 5345 3811 3659 1922
"g9466" 1484 2019 2830 1874 3523 2321 1593 2073 1452 1588
"g9467" 9234 11030 6111 5211 7293 14322 7649 9480 13025 1743
"g9468" 63707 79759 77152 76177 71691 73653 29395 106395 56508 48360
"g9469" 6316 13698 11067 13446 6699 9621 13849 11272 12126 8967
"g9470" 10637 10343 10055 10574 7046 14228 4961 10316 23045 5606
"g9471" 108 91 101 273 76 33 38 396 93 72
"g9472" 10191 5800 6822 4209 5043 9639 5375 3784 3123 5169
"g9473" 60 342 163 185 186 1473 10 187 1138 992
"g9474" 1266 1024 1157 1319 1203 988 632 585 653 330
"g9475" 5121 3974 2896 6418 2728 4111 3491 4402 6141 2691
"g9476" 179 239 117 327 193 103 227 235 111 100
"g9477" 2916 2532 3558 5963 3701 5606 2493 5619 5309 1741
"g9478" 35 81 85 61 57 141 91 65 29 18
"g9479" 44381 37370 40584 35824 12991 52094 29241 40237 33116 24351
"g9480" 439 107 96 80 1 112 235 125 35 77
"g9481" 42 41 30 19 24 27 67 59 38 0
"g9482" 7357 7440 5158 5952 3830 3141 4309 8445 5097 3339
"g9483" 1195 197 306 1293 1152 581 258 381 156 513
"g9484" 10868 6955 6117 6788 5845 5236 3693 6839 11012 3174
"g9485" 8 28 10 64 58 0 24 13 0 15
"g9486" 153 71 58 184 58 60 64 210 122 122
"g9487" 35 36 37 80 21 43 11 0 9 0
"g9488" 746 242 171 36 321 585 464 273 264 188
"g9489" 19680 19551 22642 17554 13541 25975 12008 18378 28345 13558
"g9490" 416 748 459 442 468 432 457 284 480 472
"g9491" 1385 201 838 1431 1222 1598 1311 166 929 1253
"g9492" 7084 17046 6700 10220 4997 9494 11197 5671 7670 12026
"g9493" 12084 10927 10263 9855 6166 4809 3293 4006 9163 3564
"g9494" 2779 4111 3703 2652 4286 3904 1575 6850 6810 1609
"g9495" 3873 4838 4667 3356 5300 4414 3038 4396 5271 2574
"g9496" 19883 19300 20863 19902 24349 21960 22678 28188 30320 14853
"g9497" 0 426 0 20 203 22 14 0 0 0
"g9498" 2956 3136 7116 7629 4218 12059 2667 6504 1643 2655
"g9499" 253 28 174 43 125 154 48 65 6 6
"g9500" 56475 82123 43090 29862 19707 42412 33275 18466 46843 44839
"g9501" 525 703 662 659 722 666 676 280 694 895
"g9502" 2618 419 1550 119 386 861 824 134 1498 286
"g9503" 8 53 94 142 138 4 73 69 166 57
"g9504" 205 309 127 213 793 167 268 687 795 307
"g9505" 936 643 2116 2398 30 17 426 6344 4106 628
"g9506" 1189 1845 2128 1191 1321 1530 855 1592 2410 1068
"g9507" 261 299 599 189 585 409 258 481 233 86
"g9508" 18 145 114 274 56 93 53 299 660 59
"g9509" 11226 25877 8409 8622 7639 12823 5094 14954 22082 11312
"g9510" 17 23 17 20 18 8 13 18 24 11
"g9511" 670 106 466 15 25 194 105 592 405 56
"g9512" 54 432 43 319 27 79 1 207 157 159
"g9513" 190 190 130 109 255 185 159 86 163 82
"g9514" 34400 25069 44664 47002 21694 42253 15069 76539 44234 37118
"g9515" 1434 59 2039 559 1338 820 196 74 1976 764
"g9516" 6705 4144 7693 8698 7114 7421 5312 8521 12069 4772
"g9517" 1405 705 2754 1312 929 1151 915 2899 2134 169
"g9518" 2340 1280 1733 2819 961 2041 1682 1658 3869 1088
"g9519" 8797 19553 11669 23588 10592 11025 8650 2383 4312 3399
"g9520" 1108 919 1023 3752 1341 374 1178 519 310 53
"g9521" 136 185 116 98 0 93 32 42 12 26
"g9522" 2001 1803 2006 1739 1059 2148 1308 4705 2014 980
"g9523" 4352 4655 4186 7109 2267 2881 3223 4814 4021 3438
"g9524" 72360 50693 48446 54680 26895 32730 31558 52604 55259 29938
"g9525" 3785 3409 5515 2691 2871 2098 3341 1569 3526 1089
"g9526" 5817 5830 2231 3428 4010 4211 1874 6253 6384 3972
"g9527" 113849 90797 82154 79237 60181 72648 59701 96452 101026 61546
"g9528" 175 69 0 4 0 37 32 502 625 20
"g9529" 22807 19808 3773 22882 23768 61529 22716 11501 28541 21260
"g9530" 31 65 46 74 78 0 161 3 227 10
"g9531" 806 1112 1757 1817 1314 1938 1468 2389 4309 714
"g9532" 10941 12070 8073 9305 8086 11509 8620 13046 11242 6787
"g9533" 1108 437 2270 1031 1769 460 272 854 417 1234
"g9534" 83 39 69 69 49 97 87 53 31 30
"g9535" 108 6 867 32 8 224 149 0 54 290
"g9536" 3418 5644 6295 3988 7530 2639 5061 2467 4307 1788
"g9537" 787 1089 1465 2152 1709 1887 1708 1970 2842 1317
"g9538" 3029 1950 2636 2959 2220 3383 1949 2716 2352 1505
"g9539" 23115 17536 25364 25208 23013 31137 26593 57397 27734 11689
"g9540" 42500 54757 24374 22485 28960 39891 24270 80816 35704 40161
"g9541" 59 29 27 80 183 298 140 54 92 102
"g9542" 14 37 6 19 54 43 19 15 220 7
"g9543" 349 343 131 346 128 254 142 294 129 215
"g9544" 4281 1592 384 1502 1305 2354 2856 1588 2230 2362
"g9545" 10175 5663 10233 14792 7374 7189 8241 8434 11622 3521
"g9546" 199 344 306 370 98 225 73 329 273 157
"g9547" 13851 12137 14829 7498 12728 8443 10015 11978 21055 7544
"g9548" 5494 7694 6265 4835 10722 3832 5437 8708 11742 6550
"g9549" 8666 10264 4645 2184 8655 9793 9795 3695 16097 1633
"g9550" 3888 3934 3659 4791 1899 2444 2349 2729 7474 2524
"g9551" 2747 2735 2277 3094 1501 2525 2678 2610 2751 2114
"g9552" 13131 8232 8172 11535 8011 6261 3427 8432 10551 6298
"g9553" 2694 3201 2557 6108 1958 3038 1947 8041 3523 3316
"g9554" 301965 170624 178199 119371 131273 252577 174204 254818 280444 147311
"g9555" 10542 625 1514 1842 1070 1025 2731 7751 3756 4632
"g9556" 1875 766 1660 1933 1137 1650 923 3233 1621 1346
"g9557" 55 42 53 61 30 35 45 70 67 33
"g9558" 5998 5414 6130 1989 4493 4967 6098 2930 3434 3554
"g9559" 7361 6421 7912 8099 5921 6465 11686 19523 13574 8258
"g9560" 246 144 319 289 226 152 157 101 360 123
"g9561" 3452 6082 5534 4249 3090 5477 5610 4456 5036 3603
"g9562" 426 380 283 306 357 183 458 412 309 167
"g9563" 14896 9124 15567 4574 4121 12674 11236 19725 2868 9001
"g9564" 15220 16600 19310 18552 11630 19625 10484 20332 23284 15912
"g9565" 5263 5418 3341 5147 3605 4533 4570 7399 6806 2716
"g9566" 114 108 0 9 17 17 13 13 1 302
"g9567" 34 35 32 38 28 27 32 25 47 23
"g9568" 3030 1879 2690 1638 980 1179 1211 2810 3110 2479
"g9569" 15 67 308 824 471 221 18 98 12 147
"g9570" 1100 2035 992 2803 408 715 695 1927 1405 340
"g9571" 2698 1923 2491 2130 1806 1354 2101 2531 2673 1105
"g9572" 705 317 300 464 364 262 127 358 708 322
"g9573" 202 5 107 76 11 237 73 332 31 233
"g9574" 2604 6580 4085 5607 1768 1494 2717 5280 8042 3437
"g9575" 15565 42338 14469 25895 40933 46908 19627 55627 24500 27326
"g9576" 1620 3328 1234 607 315 906 510 575 1669 906
"g9577" 95 39 38 184 95 160 34 131 316 78
"g9578" 10920 18051 6264 8736 8554 13593 9732 13792 14088 10103
"g9579" 2983 258 3132 5301 2071 3637 174 1379 2341 3065
"g9580" 123 73 136 134 155 73 126 131 164 105
"g9581" 57 98 17 97 4 7 4 37 12 35
"g9582" 1328 1097 680 1196 657 1226 760 848 1287 896
"g9583" 15925 11263 7985 18427 8269 12697 9791 12249 12330 7514
"g9584" 2191 3184 3911 3420 2662 2065 1629 3202 4122 1057
"g9585" 62 38 0 7 9 0 0 9 63 102
"g9586" 581 852 928 155 367 656 52 474 234 553
"g9587" 5925 3270 2823 6887 5964 1751 4076 4468 10685 3432
"g9588" 82 105 87 133 67 82 69 110 150 42
"g9589" 247 257 255 391 166 496 334 541 272 205
"g9590" 1025 1431 842 1186 1105 456 971 522 1244 758
"g9591" 53 20 17 7 138 28 4 53 31 27
"g9592" 79157 36963 50588 84145 17248 71636 50908 83382 82738 38857
"g9593" 616 21 59 1424 773 780 88 6140 582 465
"g9594" 229 840 539 86 74 360 129 40 597 29
"g9595" 809 797 699 986 858 770 614 1350 1004 665
"g9596" 568 340 264 781 341 708 355 915 583 481
"g9597" 1014 898 699 780 689 1167 706 1015 1043 357
"g9598" 6 13 8 25 3 22 11 11 17 12
"g9599" 15652 24292 19354 20947 23647 39592 14663 22942 28995 13115
"g9600" 2570 3952 3396 2142 3559 3528 2912 3227 3370 1346
"g9601" 1049 481 864 670 526 680 1029 775 419 606
"g9602" 298536 180017 222061 275220 201347 228271 159078 503094 474947 198171
"g9603" 42408 25985 25828 19278 25678 16592 20837 51733 66896 19553
"g9604" 5165 4726 4584 5454 3588 4046 4412 5716 6296 2913
"g9605" 3 34 48 21 11 31 5 72 40 9
"g9606" 13 0 33 25 0 0 0 91 25 1
"g9607" 9128 4724 3802 4993 2824 7146 5503 7089 10059 1446
"g9608" 937 849 579 738 719 608 700 758 835 689
"g9609" 103 96 35 72 15 138 24 6 113 44
"g9610" 3209 4378 8786 8193 6540 6810 4098 8701 8297 5429
"g9611" 56 10 22 13 68 9 8 49 7 6
"g9612" 17 14 69 20 17 188 4 82 74 12
"g9613" 234 196 342 382 348 203 328 291 680 170
"g9614" 285 1668 1182 386 570 2831 1891 481 3237 698
"g9615" 830 1165 75 524 598 745 683 1303 1515 522
"g9616" 602 290 258 196 289 150 348 239 1077 191
"g9617" 37 5 55 88 54 107 2 6 19 1
"g9618" 834 203 320 128 222 118 581 269 675 124
"g9619" 1180 3580 1897 4482 2312 2545 914 2331 2874 1683
"g9620" 915 410 173 635 4 3 503 41 749 806
"g9621" 2838 33969 1955 7171 3615 28549 1753 17894 3653 7653
"g9622" 427 148 405 361 239 149 103 161 240 216
"g9623" 1967 534 656 1145 501 1377 477 1322 1647 636
"g9624" 3673 3773 3779 4031 3224 5125 2718 4938 5390 2868
"g9625" 552 332 436 497 334 329 621 439 583 290
"g9626" 160493 89559 140329 144529 100609 55734 158115 82205 95480 83307
"g9627" 78532 103329 92695 136442 102255 52149 28296 108718 197407 122705
"g9628" 56150 65344 56994 68269 50013 80484 41909 55827 98573 35683
"g9629" 106 111 233 213 148 248 307 159 230 85
"g9630" 92 175 70 112 4 32 13 34 1 11
"g9631" 15442 12895 11855 11914 12844 9887 10606 13206 16251 6615
"g9632" 2971 5512 9004 3774 2813 6279 2404 5887 11259 5831
"g9633" 381 472 266 244 271 412 344 478 762 175
"g9634" 6213 5708 4750 5334 1854 3939 4237 3864 10522 2171
"g9635" 2201 2473 2238 2582 1831 2133 1686 3096 3456 1256
"g9636" 20957 22264 33022 26537 6981 23702 4136 7981 4723 10819
"g9637" 8181 10330 5392 8363 10177 9726 6012 11919 20310 4851
"g9638" 3793 6515 2474 2501 3381 3163 6460 185 8690 5661
"g9639" 0 21 1 0 0 229 0 0 303 0
"g9640" 134 192 153 366 87 67 207 109 76 77
"g9641" 49 59 8 21 41 29 12 45 15 54
"g9642" 13203 25045 11469 18637 14817 19880 11674 22170 21375 10722
"g9643" 6106 1027 991 2665 3994 2300 1008 6545 8567 539
"g9644" 41 117 77 96 187 220 11 95 323 11
"g9645" 1241 763 1015 737 997 740 2306 793 2308 493
"g9646" 60 49 59 57 45 56 49 47 86 42
"g9647" 10739 7933 7584 22431 15015 10549 2888 12789 13857 11858
"g9648" 56 154 124 124 170 249 144 369 477 89
"g9649" 668 245 462 683 334 216 221 530 377 254
"g9650" 1575 6395 1570 10848 254 5513 3470 4860 7247 1746
"g9651" 9222 5907 7260 8696 5794 11238 8837 12302 6922 5686
"g9652" 1376 746 1315 1100 858 1391 536 1248 1148 555
"g9653" 39 1 3 4 2 0 0 10 44 4
"g9654" 5891 12980 4904 5672 4921 5339 5688 7658 11773 4044
"g9655" 6964 12677 5700 10229 3741 8143 4877 7354 7832 7349
"g9656" 9483 6818 6930 8551 5955 7602 7762 10662 13861 5544
"g9657" 2837 2983 3586 4423 2169 3566 1860 5379 5183 2609
"g9658" 38537 17593 12925 33194 11401 14217 37347 13205 13569 32450
"g9659" 322 495 171 104 208 81 198 292 204 108
"g9660" 492475 265230 331343 514702 320659 418287 265597 342159 398775 266398
"g9661" 8911 10432 4043 9847 7170 6927 6446 10482 13662 3739
"g9662" 938 940 879 822 500 2055 827 479 825 547
"g9663" 3801 1345 1472 3079 475 1852 392 3059 2476 1017
"g9664" 287 618 803 427 652 502 412 773 814 173
"g9665" 2542 4726 7792 9518 6013 7282 2432 6047 2764 5115
"g9666" 197409 142525 84776 185296 132253 131731 77398 157256 194422 92690
"g9667" 25030 22809 29359 54360 15158 41990 44972 34570 40903 25489
"g9668" 3864 2173 1518 2906 2223 2484 1784 3494 1746 2285
"g9669" 7001 6052 8014 9194 7771 6201 3892 12331 5718 5973
"g9670" 258 455 0 0 14 48 12 15 7 0
"g9671" 297 256 292 286 226 280 285 293 418 179
"g9672" 2390 3178 1911 2139 1562 1053 1719 2697 2396 1182
"g9673" 2494 2679 3010 3752 1942 1576 1933 3304 3176 1494
"g9674" 208 688 805 1064 857 862 714 326 188 548
"g9675" 4114 3497 3964 3646 3407 2671 3286 4204 3952 2888
"g9676" 1776 2223 2087 1673 1757 1621 1092 2854 2681 1281
"g9677" 19364 14067 29626 8726 16146 18600 13910 14522 21259 5344
"g9678" 291 824 479 847 633 527 255 1658 438 317
"g9679" 516 523 251 113 383 240 683 136 452 350
"g9680" 853 1035 451 663 369 348 1361 1079 1088 209
"g9681" 3512 3069 2624 2751 1968 2166 3523 5564 1278 3096
"g9682" 7905 6342 6871 8821 6482 7457 6705 6082 7981 4681
"g9683" 99 131 229 119 74 204 330 363 280 134
"g9684" 1563 283 4381 1919 1361 269 3445 2219 2915 1207
"g9685" 521 189 678 479 350 774 535 990 853 235
"g9686" 3439 1898 1643 2033 2899 1243 1100 1490 3313 898
"g9687" 343 610 387 382 763 123 404 1116 362 256
"g9688" 14 121 45 35 203 17 102 93 159 30
"g9689" 7053 5484 7157 7628 2856 4678 1900 5296 9812 3105
"g9690" 627 393 176 526 401 753 326 567 666 504
"g9691" 3328 128 1679 341 175 53 1111 301 538 43
"g9692" 4083 3172 2095 2759 2753 3267 1844 3802 4439 1745
"g9693" 10838 1909 10699 2226 14229 18160 5758 10376 23154 9344
